precio,m2,antiguedad,salas,dormitorios,renta_zona,poblacion_zona
536882.3999999999,250.63,7.42,7.0,3.0,69807.72,51453.27
358819.19999999995,221.52,4.69,6.0,2.0,79627.63,31638.85
575275.2,216.91,5.91,6.0,3.0,97112.36,51470.07
411082.19999999995,217.32,6.85,6.0,4.0,74354.23,30091.12
503161.19999999995,286.68,5.98,8.0,3.0,72481.03,45160.1
431914.19999999995,206.31,5.7,6.0,2.0,73093.49,41796.13
303678.9,247.05,7.19,7.0,3.0,51992.74,21759.51
453522.89999999997,304.99,4.83,9.0,3.0,66484.05,51712.14
339346.5,248.56,5.25,7.0,4.0,81182.15,34141.19
229458.0,255.53,3.79,7.0,4.0,79103.94,25767.82
504394.80000000005,220.74,6.68,6.0,2.0,75070.26,44682.76
87517.20000000001,227.46,5.48,6.0,3.0,44688.56,25120.99
303975.6,246.07,3.99,7.0,3.0,73726.18,28666.77
358413.0,258.71,4.03,8.0,4.0,64038.99,54130.98
438900.89999999997,272.66,5.98,8.0,4.0,69896.52,38180.82
435998.39999999997,307.46,6.53,9.0,6.0,73723.46,24723.28
387451.80000000005,235.24,6.11,7.0,3.0,79996.61,28067.63
487652.39999999997,254.32,7.23,7.0,6.0,61538.91,51154.13
170068.8,250.88,5.77,7.0,5.0,47065.05,24125.88
440553.89999999997,274.27,4.7,8.0,4.0,82381.55,36655.13
471931.80000000005,298.01,4.8,9.0,3.0,80857.44,44385.31
290508.30000000005,258.59,4.13,8.0,5.0,60893.76,49076.76
392995.80000000005,234.68,7.48,7.0,3.0,66356.06,38022.84
408365.69999999995,182.74,7.48,5.0,4.0,78438.37,35220.38
439536.0,296.65,7.49,9.0,6.0,61215.58,36495.17
471439.5,267.09,6.77,8.0,5.0,64907.98,46677.27
488729.39999999997,293.09,4.85,9.0,5.0,80008.67,45889.89
354700.80000000005,248.16,5.16,7.0,5.0,71356.3,36998.48
303244.19999999995,205.75,5.88,6.0,3.0,72432.7,35039.47
277418.69999999995,226.37,5.44,6.0,3.0,67284.47,24942.89
414633.0,269.43,6.54,8.0,3.0,62653.09,41467.87
410018.39999999997,290.89,6.43,9.0,3.0,63968.61,27404.5
389355.0,231.45,6.5,7.0,4.0,74233.95,32875.77
359006.4,251.01,7.56,7.0,6.0,59729.25,31202.19
384333.9,239.8,5.65,7.0,4.0,81132.0,32311.85
459219.0,243.85,5.84,7.0,5.0,68500.82,51746.73
362599.5,247.49,7.21,7.0,6.0,55050.31,29423.83
425182.80000000005,256.31,5.53,7.0,5.0,76840.46,29860.08
358680.6,252.23,5.33,7.0,6.0,63428.92,42996.61
740719.8,324.17,7.7,10.0,5.0,90592.47,37223.88
366930.30000000005,257.96,6.96,8.0,3.0,56685.01,43322.17
366083.1,184.18,6.47,5.0,2.0,69230.75,43072.2
393529.5,221.46,7.0,6.0,3.0,68916.65,42744.83
359494.19999999995,288.74,7.13,9.0,6.0,60509.04,28410.3
356282.69999999995,213.78,4.54,6.0,3.0,85719.32,32058.36
419898.89999999997,237.17,7.45,7.0,2.0,62134.02,32157.13
479333.10000000003,298.98,6.37,9.0,4.0,73435.18,36239.56
406506.60000000003,248.49,7.69,7.0,4.0,55612.76,42258.54
341117.69999999995,261.7,6.74,8.0,5.0,70879.91,22431.61
316144.5,272.98,4.89,8.0,3.0,67461.45,34573.11
372726.6,263.86,4.31,8.0,4.0,84439.86,19835.25
366612.30000000005,266.73,6.01,8.0,3.0,67802.31,36129.69
307638.30000000005,235.88,6.06,7.0,2.0,62685.27,42018.94
257828.40000000002,268.09,4.0,8.0,4.0,71392.47,36009.7
383941.19999999995,250.93,6.05,7.0,5.0,59050.53,37741.36
501500.69999999995,202.02,8.06,6.0,4.0,87895.87,23876.13
457680.60000000003,246.88,7.07,7.0,3.0,70276.4,26630.48
299632.19999999995,270.08,4.44,8.0,4.0,72640.26,31470.62
303696.6,232.14,6.78,7.0,4.0,62894.13,20317.21
375725.69999999995,271.02,5.27,8.0,3.0,50846.01,45357.0
560793.8999999999,253.37,6.36,7.0,6.0,78688.29,47812.02
540205.8,235.83,7.62,7.0,3.0,76397.04,45281.19
417930.0,251.58,6.22,7.0,6.0,62162.63,47747.36
349967.4,223.96,6.06,6.0,4.0,75090.76,39456.87
296452.5,257.33,5.06,7.0,5.0,61801.47,36326.7
462144.30000000005,248.88,6.96,7.0,4.0,77429.83,30108.24
259842.59999999998,200.16,4.27,6.0,3.0,74388.6,33763.08
167208.59999999998,223.29,4.94,6.0,2.0,62566.56,29365.61
309987.30000000005,242.13,5.93,7.0,4.0,68894.85,28851.6
325483.5,212.54,4.19,6.0,3.0,68738.37,47445.36
409524.30000000005,129.99,6.99,3.0,3.0,74277.72,50233.79
371838.0,189.74,5.88,5.0,4.0,81280.91,34933.2
617007.8999999999,249.02,8.06,7.0,4.0,86305.37,37854.37
313618.5,225.84,6.79,6.0,3.0,59302.23,25296.74
503761.5,215.42,6.12,6.0,2.0,81385.22,47897.16
347622.9,252.99,5.86,7.0,5.0,64115.06,34312.41
494183.69999999995,261.81,6.82,8.0,6.0,90436.98,13340.49
510627.30000000005,290.4,5.56,9.0,5.0,75940.76,49974.88
413815.80000000005,246.22,6.65,7.0,3.0,70102.73,28281.0
407558.10000000003,316.78,5.49,9.0,4.0,69950.96,23733.79
297419.69999999995,221.9,5.64,6.0,3.0,65736.35,32964.02
287135.4,226.65,6.49,6.0,4.0,53825.01,27373.15
491690.69999999995,202.26,6.83,6.0,3.0,86625.48,42758.67
214242.59999999998,214.42,5.04,6.0,2.0,69376.19,18226.18
228262.80000000002,166.67,5.59,4.0,2.0,68423.02,13345.56
403061.10000000003,233.87,5.4,7.0,2.0,68720.92,45887.35
317098.19999999995,227.02,4.52,6.0,2.0,70005.85,40325.17
326466.6,232.93,5.7,7.0,4.0,66614.63,16654.26
392695.19999999995,269.6,6.66,8.0,3.0,58978.22,44071.6
464496.60000000003,307.89,6.19,9.0,3.0,64538.57,36678.06
423524.69999999995,265.61,5.46,8.0,4.0,76008.08,39842.86
480571.19999999995,232.55,6.83,7.0,4.0,87119.12,34671.6
383189.1,257.13,6.25,7.0,4.0,62850.32,37764.36
318465.6,240.33,6.19,7.0,3.0,66295.08,28112.17
334503.9,237.63,7.1,7.0,3.0,63185.84,40080.69
306252.9,257.41,4.26,7.0,3.0,74256.18,34684.1
432288.60000000003,233.99,7.51,7.0,4.0,71668.3,31352.41
245213.09999999998,225.21,5.66,6.0,2.0,54476.24,33533.92
414461.10000000003,237.12,6.86,7.0,2.0,85281.69,22887.72
381920.1,293.17,4.85,9.0,3.0,72137.84,38259.22
413014.5,243.2,8.24,7.0,6.0,66112.54,20795.15
388124.1,233.88,6.44,7.0,2.0,67047.18,37937.19
525272.3999999999,254.27,6.15,7.0,3.0,89358.87,34063.6
166743.3,188.74,6.93,5.0,3.0,50189.14,35043.82
473648.69999999995,247.3,7.06,7.0,5.0,73119.72,35426.69
273360.6,223.02,5.5,6.0,3.0,67972.63,27865.33
488625.60000000003,264.48,6.57,8.0,5.0,71739.61,37030.73
373620.30000000005,238.92,5.61,7.0,2.0,67292.6,41837.86
298117.5,223.79,6.21,6.0,2.0,70243.44,24647.91
544829.7,291.55,4.91,9.0,4.0,78274.53,56299.77
471174.89999999997,295.58,6.18,9.0,4.0,84332.5,33107.34
487896.30000000005,258.84,6.64,8.0,4.0,79550.64,43636.5
378748.19999999995,240.28,4.1,7.0,2.0,79698.22,42046.34
355568.1,208.6,5.7,6.0,3.0,71188.83,40656.13
408098.69999999995,216.08,6.87,6.0,3.0,74605.04,31638.23
405137.69999999995,265.65,5.22,8.0,3.0,71222.6,54677.97
467096.39999999997,240.29,5.47,7.0,2.0,80973.0,48036.61
265810.80000000005,266.41,6.07,8.0,4.0,51044.29,37730.01
338883.9,260.29,6.2,8.0,6.0,65066.54,27940.28
321072.0,246.64,4.95,7.0,3.0,76259.83,19262.61
476104.5,249.07,6.39,7.0,3.0,77456.41,37997.55
343896.6,278.37,4.23,8.0,3.0,75376.95,25548.51
413234.10000000003,272.64,6.33,8.0,5.0,79674.43,17862.73
334071.30000000005,209.99,6.31,6.0,3.0,64408.09,40817.89
478151.10000000003,219.59,6.77,6.0,2.0,67932.01,51145.32
468224.10000000003,288.19,4.45,9.0,6.0,75146.8,55577.97
293394.30000000005,229.86,7.04,7.0,2.0,55378.1,41416.98
387777.6,235.33,4.84,7.0,2.0,78113.5,43345.61
437673.89999999997,288.02,5.4,9.0,5.0,81516.99,33263.14
311334.0,216.88,6.79,6.0,2.0,70306.68,29572.39
537676.5,257.85,7.32,7.0,6.0,91392.42,33379.68
264651.0,240.1,6.07,7.0,2.0,51110.93,38408.27
565044.3,253.44,5.43,7.0,5.0,99629.01,36950.74
380580.0,219.84,6.65,6.0,3.0,72656.93,38568.08
347156.69999999995,260.09,5.14,8.0,3.0,71938.0,20097.14
354296.69999999995,239.11,5.26,7.0,4.0,69503.15,45266.53
543913.2,287.72,6.8,8.0,3.0,75287.53,39219.53
259999.80000000002,220.13,4.95,6.0,2.0,56753.73,52718.24
501405.0,274.42,5.69,8.0,6.0,78044.35,43771.65
341240.4,259.2,5.92,8.0,6.0,74838.66,23637.26
213449.69999999998,185.01,6.45,5.0,4.0,51580.1,37511.34
582058.5,216.5,7.58,6.0,2.0,85260.66,52358.79
448939.80000000005,315.21,7.82,9.0,4.0,49733.31,43558.83
434698.5,279.08,5.26,8.0,3.0,76751.88,32295.77
277281.6,215.17,5.86,6.0,4.0,64595.71,29668.88
524101.5,244.71,6.32,7.0,6.0,88794.6,37994.97
472885.80000000005,281.94,6.43,8.0,4.0,69909.08,39347.14
513684.30000000005,228.11,7.03,7.0,4.0,89908.77,37296.0
555712.8,253.12,7.11,7.0,4.0,76278.75,49250.71
302278.80000000005,215.44,8.33,6.0,4.0,55405.12,18257.15
310433.69999999995,236.77,5.68,7.0,4.0,68270.76,31159.29
301963.5,225.11,6.31,6.0,4.0,71275.31,28922.96
221039.69999999998,224.72,5.24,6.0,2.0,53079.8,33083.43
332701.80000000005,233.21,6.8,7.0,3.0,66690.97,22619.11
415242.0,265.45,7.16,8.0,5.0,61644.17,27809.14
625465.2,298.37,6.14,9.0,3.0,80015.55,52469.77
240358.5,235.92,5.31,7.0,4.0,62591.86,32210.43
423672.89999999997,209.23,6.2,6.0,3.0,70673.84,58256.11
567236.7,258.11,7.25,8.0,4.0,82535.28,43272.31
552571.2,256.06,5.88,7.0,5.0,82610.45,34880.77
440122.5,246.84,6.08,7.0,6.0,84776.71,26952.56
198312.90000000002,234.17,5.89,7.0,3.0,51918.55,24734.41
293410.5,221.39,5.53,6.0,3.0,68858.03,28846.95
375264.6,285.62,6.33,8.0,4.0,53418.54,33572.75
422771.69999999995,209.18,6.52,6.0,3.0,70696.4,43313.17
348824.1,225.38,5.61,6.0,3.0,70902.3,36768.63
263658.9,244.21,5.82,7.0,6.0,62043.18,23249.82
401527.5,245.64,5.67,7.0,3.0,61411.42,49175.34
328304.4,255.05,5.71,7.0,5.0,58293.43,45033.39
358769.4,239.92,6.23,7.0,4.0,70851.6,27024.99
315072.0,276.07,4.73,8.0,5.0,65669.98,40115.76
274269.30000000005,244.52,5.08,7.0,5.0,64823.02,36481.33
259345.19999999998,223.66,6.31,6.0,3.0,68363.26,20667.9
479843.69999999995,229.1,6.55,7.0,3.0,70596.85,51614.83
400906.80000000005,240.51,7.1,7.0,4.0,67947.4,35681.15
542502.3,251.95,6.18,7.0,5.0,96807.44,29269.14
427284.89999999997,249.49,7.4,7.0,3.0,66733.63,35193.21
441540.0,232.27,5.7,7.0,3.0,80665.0,40952.02
404286.60000000003,246.0,6.6,7.0,4.0,75378.63,28300.61
349122.6,261.27,7.11,8.0,5.0,65198.94,23580.87
435187.5,222.88,6.53,6.0,2.0,78739.22,28884.04
294689.4,213.32,6.53,6.0,3.0,66697.53,25896.99
260494.19999999998,287.93,5.13,9.0,5.0,58822.04,34141.83
369453.6,254.64,5.62,7.0,4.0,75093.96,27247.95
198938.69999999998,226.38,5.12,6.0,4.0,68709.28,16668.27
363149.1,218.74,5.76,6.0,3.0,68192.53,46821.32
422709.89999999997,239.39,6.42,7.0,2.0,84090.36,25127.55
406915.5,249.09,5.32,7.0,5.0,69277.76,57408.31
337642.80000000005,204.58,6.93,6.0,4.0,63833.39,28928.92
338992.80000000005,235.38,6.75,7.0,4.0,70698.78,22987.67
301092.9,257.53,4.43,7.0,6.0,68258.11,36205.15
391910.4,256.7,6.36,7.0,4.0,62699.44,37816.34
532762.5,256.06,8.54,7.0,6.0,76933.61,33433.34
311005.5,215.53,6.67,6.0,3.0,65959.78,29803.17
560978.7,230.12,7.04,7.0,2.0,78020.04,49601.24
414325.80000000005,237.03,6.52,7.0,2.0,69559.5,42013.73
675672.8999999999,260.77,7.51,8.0,6.0,90890.49,45519.26
236112.0,227.13,6.81,6.0,3.0,56901.09,13704.35
287185.19999999995,266.32,6.04,8.0,6.0,59206.17,28805.36
352108.5,208.16,5.89,6.0,2.0,65302.37,43818.68
513948.60000000003,177.12,7.13,5.0,3.0,86369.24,43683.3
397650.89999999997,228.26,6.02,7.0,3.0,71499.92,41870.91
450449.39999999997,259.77,6.61,8.0,3.0,69312.98,44237.12
472074.0,219.78,7.44,6.0,2.0,77797.39,33847.01
208070.09999999998,205.96,5.35,6.0,4.0,55631.3,30884.45
457376.10000000003,212.56,7.07,6.0,4.0,70836.01,37047.88
314645.4,199.98,7.03,6.0,3.0,62152.61,42785.08
393229.19999999995,233.1,6.37,7.0,4.0,66919.92,38858.88
461199.0,255.01,4.46,7.0,5.0,79868.12,54228.07
373464.30000000005,234.15,6.43,7.0,2.0,73145.46,41209.03
219819.90000000002,239.03,5.28,7.0,4.0,54535.45,30852.21
328742.1,290.88,4.77,9.0,4.0,72240.13,25012.87
142801.8,194.28,5.41,5.0,3.0,47266.34,33421.96
479973.30000000005,189.39,7.75,5.0,4.0,82551.54,40086.09
502747.80000000005,286.72,5.79,8.0,3.0,72232.37,49668.5
352760.69999999995,256.05,5.65,7.0,6.0,71624.59,29089.78
340523.69999999995,228.79,6.63,7.0,4.0,71670.45,31709.34
549962.7,227.18,4.99,6.0,2.0,86157.18,62963.76
336105.0,247.35,5.38,7.0,3.0,82416.13,15290.32
324220.80000000005,202.53,5.78,6.0,2.0,69566.74,37491.15
350572.5,241.87,5.55,7.0,2.0,66684.35,37226.31
575907.8999999999,262.67,8.18,8.0,5.0,71743.48,44674.89
439981.80000000005,278.24,6.37,8.0,5.0,55473.74,48021.89
370211.1,265.89,7.12,8.0,6.0,66261.62,26264.32
380845.80000000005,253.28,7.53,7.0,6.0,65380.32,21641.48
352833.6,199.37,6.37,6.0,3.0,73431.53,31148.1
411389.39999999997,225.78,5.77,6.0,2.0,76169.73,50352.42
373952.69999999995,248.7,5.37,7.0,5.0,72630.65,34119.17
306080.69999999995,261.8,6.04,8.0,4.0,64601.8,24117.46
339124.5,243.83,7.8,7.0,4.0,55995.01,20895.68
267168.0,274.65,4.92,8.0,6.0,58301.73,32759.45
425147.69999999995,242.62,7.86,7.0,3.0,66579.52,35826.71
412947.89999999997,218.39,6.13,6.0,4.0,73829.78,51385.52
391862.1,202.47,6.05,6.0,3.0,86640.8,22432.14
382562.69999999995,259.6,5.66,8.0,5.0,80535.0,25691.68
270756.30000000005,258.17,5.57,8.0,5.0,51474.31,38952.19
261693.59999999998,229.18,5.92,7.0,2.0,69333.68,17187.12
298355.1,265.5,5.85,8.0,5.0,55554.8,44903.45
386702.4,253.02,7.55,7.0,5.0,64055.28,27804.61
483002.10000000003,254.09,7.93,7.0,4.0,76811.4,27770.25
553116.3,245.6,7.07,7.0,3.0,78030.07,42432.71
567584.7,245.83,7.4,7.0,4.0,76921.68,44920.66
435323.39999999997,272.4,5.67,8.0,5.0,63833.84,34481.67
444582.30000000005,246.32,6.72,7.0,5.0,69120.09,36631.93
343343.4,273.07,4.44,8.0,3.0,65454.97,47740.64
383983.80000000005,249.7,7.8,7.0,5.0,53067.17,46132.75
357906.30000000005,295.84,6.16,9.0,6.0,59519.21,42176.86
350135.69999999995,178.98,7.23,5.0,4.0,64724.69,43833.66
367683.9,200.43,6.69,6.0,2.0,83936.75,25569.37
339485.69999999995,165.87,6.58,4.0,2.0,70298.14,33457.75
509250.60000000003,281.8,6.26,8.0,3.0,79337.33,41521.38
409649.10000000003,248.07,5.78,7.0,3.0,63578.82,42322.61
186735.0,224.02,4.89,6.0,4.0,65124.66,19161.78
465328.5,246.13,4.7,7.0,3.0,84364.71,50521.1
389738.1,182.45,6.65,5.0,2.0,76287.47,35212.74
387097.5,289.17,6.48,9.0,3.0,56433.01,46058.87
355165.19999999995,253.15,5.28,7.0,6.0,83406.74,25350.74
391780.19999999995,285.71,5.57,8.0,4.0,74867.51,33768.51
383735.4,260.18,6.96,8.0,6.0,55698.37,49506.83
235967.69999999998,242.28,4.03,7.0,3.0,59575.62,37153.85
476458.80000000005,254.91,7.59,7.0,3.0,69605.57,35427.15
292994.69999999995,266.62,4.66,8.0,3.0,67663.97,30546.45
375260.1,253.77,6.77,7.0,3.0,75354.41,21574.47
313988.1,241.14,5.53,7.0,3.0,63750.22,40582.0
334780.5,192.99,5.92,5.0,4.0,72263.21,28428.3
323344.19999999995,227.68,5.76,6.0,2.0,69246.15,35005.79
314306.69999999995,234.98,5.81,7.0,3.0,65465.54,31297.53
699633.3,288.46,7.14,9.0,3.0,107701.75,37619.44
286930.5,226.78,6.85,6.0,3.0,58829.37,31236.58
567787.2,253.53,7.19,7.0,5.0,94650.55,27797.78
84962.4,190.69,4.68,5.0,3.0,49851.13,32511.85
352806.30000000005,294.11,6.15,9.0,6.0,61522.93,30398.57
235145.69999999998,236.09,4.98,7.0,3.0,59082.0,33462.67
487710.89999999997,246.1,8.15,7.0,6.0,80732.17,28954.7
588554.1000000001,239.29,6.99,7.0,2.0,88222.04,34795.32
325366.80000000005,205.12,5.48,6.0,2.0,70651.69,35339.57
428474.10000000003,213.84,6.05,6.0,2.0,79289.11,41321.11
490483.80000000005,279.4,6.45,8.0,6.0,73969.66,39663.85
274797.9,208.75,5.06,6.0,4.0,62857.08,48339.94
312712.19999999995,227.72,3.41,6.0,2.0,72991.48,50626.5
263885.4,287.33,4.21,8.0,5.0,62794.97,31162.06
363129.6,219.53,5.73,6.0,2.0,71806.36,47563.23
317778.6,274.37,5.37,8.0,6.0,69584.66,17045.81
291725.4,246.7,6.73,7.0,5.0,62357.03,23382.54
372893.69999999995,253.0,5.45,7.0,5.0,59716.74,41273.01
329053.80000000005,209.05,5.87,6.0,3.0,71093.69,37143.4
417805.5,273.88,5.58,8.0,3.0,76336.07,37258.2
324139.5,259.53,3.8,8.0,5.0,54762.05,58460.28
246423.90000000002,218.24,5.77,6.0,2.0,61666.15,34605.03
671333.3999999999,279.58,7.26,8.0,4.0,92280.5,38004.15
455496.0,271.63,5.54,8.0,3.0,74312.9,43906.74
451065.60000000003,278.63,6.08,8.0,3.0,70026.93,38102.47
365746.19999999995,199.84,6.31,6.0,2.0,68524.19,48112.39
382877.69999999995,176.43,5.59,5.0,2.0,87927.97,34724.16
420149.10000000003,241.19,6.76,7.0,2.0,74082.02,32617.47
338152.5,209.02,6.09,6.0,2.0,72245.34,25508.79
375499.19999999995,258.75,5.22,8.0,3.0,63555.46,41839.48
440806.5,233.14,5.85,7.0,2.0,74170.66,40719.24
283966.80000000005,254.54,4.92,7.0,4.0,70005.69,25136.22
345197.69999999995,254.34,6.52,7.0,4.0,67547.87,28131.72
397746.0,281.47,6.83,8.0,3.0,61776.62,27970.52
345028.19999999995,230.04,5.61,7.0,4.0,69200.66,31085.32
302742.6,254.84,6.03,7.0,3.0,66887.15,23806.24
511582.80000000005,244.16,6.38,7.0,5.0,83201.02,43837.42
248938.5,273.47,5.57,8.0,4.0,59944.65,28999.13
313932.9,234.18,6.02,7.0,2.0,53676.37,47027.06
345680.69999999995,232.49,5.43,7.0,4.0,64074.96,40211.11
327444.0,238.18,4.74,7.0,2.0,77324.4,32839.9
311974.5,209.69,5.36,6.0,4.0,76870.36,25655.87
169719.90000000002,264.08,4.0,8.0,5.0,55897.31,31094.11
521888.39999999997,280.24,5.41,8.0,6.0,87765.52,39910.34
432638.69999999995,287.59,5.89,8.0,3.0,78331.93,31032.86
301237.5,194.01,3.74,5.0,2.0,74569.86,39183.96
343086.30000000005,233.44,5.07,7.0,2.0,87314.64,25224.65
318072.30000000005,218.33,4.62,6.0,2.0,78019.86,36689.23
464688.89999999997,243.1,6.95,7.0,4.0,64432.61,50851.06
317095.19999999995,258.47,5.28,8.0,6.0,74332.85,30212.44
434205.89999999997,225.26,7.8,6.0,3.0,74664.34,23817.9
375469.80000000005,212.76,5.53,6.0,4.0,73406.22,38073.52
225590.69999999998,255.22,4.96,7.0,3.0,58464.31,25157.45
229486.80000000002,228.17,4.91,7.0,2.0,61600.93,37457.81
461987.69999999995,217.1,5.83,6.0,4.0,75155.18,51562.59
288824.1,220.44,5.62,6.0,2.0,67828.91,27127.63
406156.19999999995,262.31,6.12,8.0,3.0,50144.74,43233.32
555157.8,294.52,5.02,9.0,5.0,86557.25,42757.44
533523.6000000001,225.19,5.66,6.0,3.0,87733.86,43943.48
410701.80000000005,279.98,7.32,8.0,3.0,65846.41,22355.22
359392.5,226.13,6.92,6.0,2.0,45551.4,49839.32
579043.2,281.68,6.6,8.0,4.0,89946.9,40502.74
444583.80000000005,239.18,7.84,7.0,2.0,72792.67,34104.37
404273.69999999995,290.4,5.99,9.0,4.0,68709.1,31659.7
407594.10000000003,181.32,5.43,5.0,3.0,87506.73,32699.65
279530.4,234.63,4.61,7.0,3.0,62862.49,37254.7
361788.9,243.5,5.35,7.0,5.0,59054.13,51384.43
237643.80000000002,285.68,5.22,8.0,3.0,45978.39,36062.79
485601.30000000005,282.65,6.21,8.0,5.0,80281.42,45424.22
259334.09999999998,237.81,5.3,7.0,3.0,65908.74,24080.59
198789.0,230.5,5.54,7.0,3.0,55930.14,24898.74
445543.80000000005,237.5,6.14,7.0,4.0,77587.95,37280.44
314168.1,206.8,5.86,6.0,3.0,62636.83,51456.3
417838.19999999995,288.93,4.05,9.0,4.0,76142.12,41931.47
283072.5,177.25,6.3,5.0,4.0,63524.22,48123.71
538019.7,223.95,6.59,6.0,2.0,85673.31,33110.56
264381.9,275.63,6.27,8.0,6.0,49268.37,41349.04
641614.2,262.63,8.16,8.0,5.0,87978.41,39586.43
462261.0,228.91,6.61,7.0,2.0,78785.28,33603.48
512295.0,229.69,8.37,7.0,4.0,79271.9,28904.22
307711.5,236.79,6.11,7.0,3.0,62755.45,41525.38
462355.80000000005,240.31,6.07,7.0,4.0,81944.65,34262.32
579103.2,267.2,7.22,8.0,6.0,67384.0,48918.06
444344.10000000003,265.31,6.0,8.0,4.0,67282.57,42768.91
329917.5,219.87,5.14,6.0,3.0,57869.98,44474.7
357260.1,252.4,7.05,7.0,3.0,64967.78,28164.22
321095.69999999995,192.97,6.57,5.0,4.0,69700.74,21934.9
407464.19999999995,286.62,5.41,8.0,4.0,74490.64,35563.46
359617.5,268.23,7.04,8.0,6.0,54827.03,45027.11
532414.5,279.68,6.84,8.0,3.0,74369.67,45991.86
461671.19999999995,226.83,6.09,6.0,4.0,81357.87,51019.21
438708.30000000005,241.91,5.81,7.0,4.0,73185.62,54680.64
285978.6,225.68,4.58,6.0,3.0,53526.93,51611.11
428132.39999999997,243.21,6.86,7.0,3.0,64736.28,47717.14
230873.09999999998,256.27,4.74,7.0,4.0,68488.62,28298.49
200476.5,186.23,7.05,5.0,2.0,49424.27,18656.64
240242.69999999998,245.41,5.24,7.0,4.0,62032.96,25267.11
428160.60000000003,259.44,6.38,8.0,6.0,64506.79,41521.44
235069.80000000002,242.57,6.59,7.0,3.0,51178.15,31822.07
284721.6,253.94,3.65,7.0,3.0,64290.21,54157.3
508077.60000000003,275.94,7.09,8.0,3.0,61482.24,50245.27
502667.10000000003,320.0,8.2,10.0,4.0,70130.56,26794.26
583008.0,223.81,7.2,6.0,4.0,84923.4,43231.62
331878.30000000005,228.74,4.92,7.0,2.0,63233.73,49272.46
293630.1,211.28,6.77,6.0,4.0,53776.63,29324.0
299348.1,262.08,4.97,8.0,5.0,67125.15,22651.11
318661.80000000005,188.48,6.35,5.0,4.0,66007.94,45399.56
414651.60000000003,293.89,6.44,9.0,4.0,64838.49,32921.01
384522.30000000005,210.54,6.53,6.0,4.0,83889.44,17957.86
477799.5,262.31,6.72,8.0,6.0,78846.27,41261.19
374267.4,250.27,5.38,7.0,6.0,72556.2,31487.04
233762.40000000002,253.32,5.54,7.0,3.0,62069.76,27098.84
366828.30000000005,230.98,4.74,7.0,3.0,88697.62,29935.9
414214.5,279.94,6.86,8.0,6.0,57216.21,35046.01
211465.19999999998,239.15,4.23,7.0,2.0,53712.14,31913.7
459144.30000000005,206.49,5.94,6.0,3.0,77330.79,49571.11
534124.5,283.98,6.32,8.0,4.0,66556.39,45325.66
512900.10000000003,273.97,6.34,8.0,6.0,74864.37,46250.65
255769.80000000002,270.75,4.73,8.0,3.0,62561.56,37446.17
355593.0,232.72,5.26,7.0,2.0,77821.62,33932.55
538527.8999999999,293.68,5.81,9.0,6.0,79579.99,43214.77
286872.6,210.86,4.1,6.0,4.0,69923.35,45202.14
367336.5,246.41,4.88,7.0,4.0,63879.68,56266.97
165683.7,210.99,4.49,6.0,2.0,59154.68,26567.51
355907.1,258.53,7.74,8.0,5.0,52835.26,34537.0
474678.60000000003,296.64,7.38,9.0,3.0,63750.37,47248.06
443408.39999999997,269.14,5.49,8.0,5.0,81741.63,29755.51
415891.80000000005,243.37,6.55,7.0,5.0,77594.6,24293.63
427436.10000000003,252.03,5.78,7.0,3.0,79843.15,42452.94
362081.1,248.81,3.64,7.0,6.0,77081.68,40080.44
362786.4,266.11,4.82,8.0,5.0,70713.64,29436.45
308961.0,238.72,5.75,7.0,2.0,63798.0,26626.53
90139.20000000001,216.5,4.9,6.0,4.0,45914.01,26309.24
388283.4,235.99,5.15,7.0,2.0,88190.47,25177.49
375527.1,275.93,5.65,8.0,6.0,72010.8,16376.64
338520.9,213.22,7.33,6.0,4.0,52420.53,39766.42
409100.69999999995,255.64,5.43,7.0,5.0,74748.15,36071.76
353323.5,247.22,5.56,7.0,6.0,80913.46,30034.34
294082.19999999995,265.37,5.21,8.0,4.0,59480.05,43703.78
457234.80000000005,222.62,5.45,6.0,4.0,80951.28,38990.81
393570.89999999997,238.23,7.46,7.0,3.0,63856.31,31114.9
335997.9,246.64,5.79,7.0,5.0,74727.89,27639.06
461676.89999999997,246.5,6.84,7.0,3.0,78095.35,32346.43
253089.90000000002,222.24,4.07,6.0,4.0,69689.63,27438.69
270990.6,246.99,5.43,7.0,5.0,54973.19,40412.72
348598.80000000005,248.19,5.95,7.0,4.0,62571.35,41465.12
219990.0,172.66,5.14,5.0,3.0,69370.93,33732.46
551379.3,226.59,7.05,6.0,3.0,82415.25,46297.58
288608.69999999995,268.46,5.99,8.0,3.0,52864.76,39156.98
443329.5,264.19,6.56,8.0,6.0,65855.86,45528.54
425803.80000000005,246.84,7.95,7.0,4.0,61310.28,33201.05
161844.90000000002,244.32,4.39,7.0,4.0,39411.65,45851.4
329310.6,260.9,5.39,8.0,3.0,77265.75,21558.38
